C:\Users\midan\Desktop\pytheia\today\2019-11-10	2	first T20I series	win at	home	5	8	8	10	10	11	0.6630648005779693	India defeat Bangladesh to register first T20I series win at home in 2019 .	NNP NN NNP TO VB JJ DT NN VBP IN NN IN CD .	B-NP I-NP I-NP B-VP I-VP B-NP I-NP I-NP B-VP B-PP B-NP B-PP B-NP O	first t20i series	win at	home
C:\Users\midan\Desktop\pytheia\today\2019-11-10	3	First case of sexually-transmitted dengue	confirmed in	Spain	0	5	5	7	7	8	0.9133416838050235	First case of sexually-transmitted dengue confirmed in Spain .	NNP NN IN JJ NN VBD IN NNP .	B-NP I-NP I-NP I-NP I-NP B-VP B-PP B-NP O	first case of sexually-transmitted dengue	confirm in	spain
C:\Users\midan\Desktop\pytheia\today\2019-11-10	5	Sri Lankan killer	smashed	Swedish teen 's skull	0	3	4	5	5	9	0.7894971994051863	Sri Lankan killer who smashed Swedish teen 's skull into 64 pieces freed .	NNP NNP NN WP VBD NNP NN POS NN IN CD NNS VBN .	B-NP I-NP I-NP B-NP B-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP B-VP O	sri lankan killer	smash	swedish teen 's skull
C:\Users\midan\Desktop\pytheia\today\2019-11-10	7	# MeToo	accused	Harvey	10	12	12	13	13	14	0.6408661978399751	Not sure how I feel : Gwyneth on equation with # MeToo accused Harvey .	RB JJ WRB PRP VBP : NNP IN NN IN # NNP VBD NNP .	B-ADJP I-ADJP B-ADVP B-NP B-VP O B-NP B-PP B-NP B-PP B-NP I-NP B-VP B-NP O	# metoo	accuse	harvey
C:\Users\midan\Desktop\pytheia\today\2019-11-10	8	Chahal	becomes	fastest Indian	0	1	1	2	2	4	0.5267631274620285	Chahal becomes fastest Indian to take 50 T20I wickets , breaks Bumrah 's record .	NNP VBZ JJS NNP TO VB CD CD NNS , VBZ NNP POS NN .	B-NP B-VP B-NP I-NP B-VP I-VP B-NP I-NP I-NP O B-VP B-NP I-NP I-NP O	chahal	become	fastest indian
C:\Users\midan\Desktop\pytheia\today\2019-11-10	8	fastest Indian	breaks	Bumrah 's record	2	4	10	11	11	14	0.7759787495114372	Chahal becomes fastest Indian to take 50 T20I wickets , breaks Bumrah 's record .	NNP VBZ JJS NNP TO VB CD CD NNS , VBZ NNP POS NN .	B-NP B-VP B-NP I-NP B-VP I-VP B-NP I-NP I-NP O B-VP B-NP I-NP I-NP O	fastest indian	break	bumrah 's record
C:\Users\midan\Desktop\pytheia\today\2019-11-10	9	Cong	releases 1st list of	candidates	0	1	1	5	5	6	0.8221736635435978	Cong releases 1st list of candidates for Jharkhand Assembly polls .	NNP VBZ JJ NN IN NNS IN NNP NNP NNS .	B-NP B-VP B-NP I-NP I-NP I-NP B-PP B-NP I-NP I-NP O	cong	release list of	candidates
C:\Users\midan\Desktop\pytheia\today\2019-11-10	10	Transgender body	seeks	sex reassignment surgery ban	0	2	2	3	3	7	0.7692020121215642	Transgender body seeks sex reassignment surgery ban on kids in Delhi .	NNP NN VBZ NN NN NN NN IN NNS IN NNP .	B-NP I-NP B-VP B-NP I-NP I-NP I-NP B-PP B-NP B-PP B-NP O	transgender body	seek	sex reassignment surgery ban
C:\Users\midan\Desktop\pytheia\today\2019-11-10	15	Footballers	should be	'proper boring	0	1	1	3	3	5	0.792366104218959	Footballers should be 'proper boring ' to achieve success : Solskjær .	NNS MD VB JJ NN '' TO VB NN : NNP .	B-NP B-VP I-VP B-NP I-NP O B-VP I-VP B-NP O B-NP O	footballers	be	'proper boring
C:\Users\midan\Desktop\pytheia\today\2019-11-10	16	India	get	record	0	1	1	2	2	3	0.6865210395419612	India get record 15th Olympic quota in shooting .	NNP VB NN IN NNP NN IN NN .	B-NP B-VP B-NP B-PP B-NP I-NP B-PP B-NP O	india	get	record
C:\Users\midan\Desktop\pytheia\today\2019-11-10	17	England or Australia	will win	the 2020 T20 World Cup	0	3	3	5	5	10	0.8630951621368924	England or Australia will win the 2020 T20 World Cup : Vaughan .	NNP CC NNP MD VB DT CD NNP NNP NNP : NNP .	B-NP I-NP I-NP B-VP I-VP B-NP I-NP I-NP I-NP I-NP O B-NP O	england or australia	win	the # t20 world cup
C:\Users\midan\Desktop\pytheia\today\2019-11-10	18	drivers	cancelled	rides	7	8	8	9	9	10	0.5192739223994381	Uber told to compensate disabled man after drivers cancelled rides .	NNP VBD TO VB JJ NN IN NNS VBD NNS .	B-NP B-VP I-VP I-VP B-NP I-NP B-SBAR B-NP B-VP B-NP O	drivers	cancel	rides
C:\Users\midan\Desktop\pytheia\today\2019-11-10	19	Maruti Suzuki	cuts	production	0	2	2	3	3	4	0.7692020121215642	Maruti Suzuki cuts production for ninth month in a row .	NNP NNP VBZ NN IN JJ NN IN DT NN .	B-NP I-NP B-VP B-NP B-PP B-NP I-NP B-PP B-NP I-NP O	maruti suzuki	cut	production
C:\Users\midan\Desktop\pytheia\today\2019-11-10	20	Mumbai-based Svasti Microfinance	raises	$ 10 million	0	3	3	4	4	7	0.8957128721901888	Mumbai-based Svasti Microfinance raises $ 10 million .	JJ NNP NNP VBZ $ CD CD .	B-NP I-NP I-NP B-VP B-NP I-NP I-NP O	mumbai-based svasti microfinance	raise	$ # #
C:\Users\midan\Desktop\pytheia\today\2019-11-10	21	It	would be	a mistake	0	1	1	3	3	5	0.37523714909636874	It would be a mistake if we undermine NATO : Germany .	PRP MD VB DT NN IN PRP VBP NNP : NNP .	B-NP B-VP I-VP B-NP I-NP B-SBAR B-NP B-VP B-NP O B-NP O	it	be	a mistake
C:\Users\midan\Desktop\pytheia\today\2019-11-10	21	we	undermine	NATO	6	7	7	8	8	9	0.08275532196535612	It would be a mistake if we undermine NATO : Germany .	PRP MD VB DT NN IN PRP VBP NNP : NNP .	B-NP B-VP I-VP B-NP I-NP B-SBAR B-NP B-VP B-NP O B-NP O	we	undermine	nato
C:\Users\midan\Desktop\pytheia\today\2019-11-10	22	Bolivian Prez	agrees to hold	new polls	0	2	2	5	5	7	0.6796371939344428	Bolivian Prez agrees to hold new polls after irregularities found .	NNP NNP VBZ TO VB JJ NNS IN NNS VBD .	B-NP I-NP B-VP I-VP I-VP B-NP I-NP B-PP B-NP B-VP O	bolivian prez	agree to hold	new polls
C:\Users\midan\Desktop\pytheia\today\2019-11-10	24	HK	intensified	protests	6	7	7	8	8	9	0.7895367812334493	Lack of strong security laws in HK intensified protests : China .	NN IN JJ NN NNS IN NNP VBD NNS : NNP .	B-NP I-NP I-NP I-NP I-NP B-PP B-NP B-VP B-NP O B-NP O	hk	intensify	protests
C:\Users\midan\Desktop\pytheia\today\2019-11-10	25	Aramco	reveals	terrorism	0	1	1	2	2	3	0.6421035909353476	Aramco reveals terrorism , climate change among main risks ahead of IPO .	NNP VBZ NN , NN NN IN JJ NNS RB IN NN .	B-NP B-VP B-NP O B-NP I-NP B-PP B-NP I-NP B-ADVP B-PP B-NP O	aramco	reveal	terrorism
