date	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2019-10-31	0.35988544176022214	1.290799230337143	0.43843168020248413	0.2798878848552704	0.20825314025084177	0.04037464161713918	-0.7391279836495718	0.7603749732176462	-0.7401907195647558	0.19230508028219143	0.4145069320996602	1.4368961527943611	0.1462154984474182	-1.5281669000784557	-0.40286115805308026	0.13952103008826575	-0.13208937520782152	0.08793131013711293	-0.716842050353686	0.13140134513378143	0.47145210206508636	-0.43846412003040314	-1.0504942337671916	-0.315022349357605	-0.9506741662820181	0.01531879355510076	-1.0836086552590132	-2.5978621430695057	-0.5427127083142599	0.032452017068862915	-1.3060735364754994	1.6163683036963146	-2.1121549805005393	0.5251747717459997	-2.894192167868217	0.7054295937220255	0.2558603485425313	0.7877911676963171	0.4829727162917455	-1.080800364414851	-0.16970588763554892	0.724348708987236	-0.39132776111364365	0.113343079884847	0.16830621535579363	0.23419791956742605	-0.4745834271113078	-0.7023720517754555	-1.386628046631813	1.1624997357527416	1.7334821075201035	0.11640422542889912	0.7339835862318674	1.6950013041496277	-0.37161674350500107	1.4550239543120067	-0.7101289381583532	2.1551856646935144	-1.248565822839737	-1.854836857567231	2.616899083058039	-1.1196670879920323	0.4295649379491806	-2.3675897320111594	0.7841838697592417	0.14355542262395224	0.9574159781138102	-0.3689553439617157	-1.2502447962760925	-0.8441354259848595	-1.5251586536566417	0.3697470724582672	-1.070677285393079	0.27975908915201825	-0.6247068463514248	0.7135466386874517	0.6735919627050558	-0.20914363488554955	1.239691783984502	-0.432406410574913	-1.4508386204640071	-0.5602943499883016	1.6780758798122406	1.3431106408437092	0.5143167326847712	0.25253845751285553	-0.185867577791214	1.6317715148131053	1.0997232620914776	-0.7820475250482559	0.2023684506615003	-1.2117101401090622	-1.034733958542347	0.8891532433529695	-0.7428449342648188	-0.24800137678782144	-0.787946630269289	-1.5820249517758687	1.870725588252147	-0.4151592055956523	0.29673554665512514	-1.041086638139354	1.851718249420325	-0.04150316222674314	0.572949164133105	1.2395922309822507	-1.335146023167504	0.2917944739262263	-0.8516367450356483	1.0460788408915203	-0.44484244928591776	-0.7031398589412371	-0.2202812780936559	-1.5224151665137875	-0.2050390698843532	1.007151507669025	-0.3072898023658328	0.5012840256094933	-0.3698048227363162	-0.8583639297220441	-0.021319602926572163	-0.14701742927233377	-0.0337376669049263	-1.0813604692618053	1.06439551545514	0.0905837797456317	-0.5366089012887744	0.03183568020661672	-0.013783348931206548	-2.548687193128798	-0.7118998509314324	-0.03755489467746679	1.155393232901891	-1.718872254093488	-0.9249282669689921	1.8249094625934958	-0.42433057394292617	1.1193946202596028	0.5607666687832938	-1.5601774454116821	-1.4535333181007042	0.3229672428634432	-0.7606517093049155	1.5678112686922152	-1.003320775098271	-1.0534812732496197	-1.0651700165536668	-1.806866674580508	0.8550547767016622	-1.030813077257739	-0.4734693070252736	1.0717655436860192	-0.4957201362897952	-0.9326285802655749	0.03332688245508401	1.1306187104847696	-1.7553102672100067	0.5484922304749489	-0.6484157939751943	-0.6674346571995152	1.0323127036293347	-1.5796731671111452	1.208398496111234	-1.7993642433236043	0.25344785551230115	0.7784475518597497	2.7085160977310605	0.8511352721187803	-1.2086170315742493	0.9460321366786957	0.1233121686511569	0.4163358476426866	0.6549031862782108	0.3290802521838083	-0.5095527263151274	0.9487096178862785	0.7258502625756794	-0.2969227764341566	-0.9625071932872137	0.5606628076897727	0.0771205640501446	0.17112975174354184	-0.5355875260300107	-0.0012978745831383847	0.11889626913600493	0.8164653728405634	-0.7495688523890243	-0.2990269346369637	-1.6219138205051422	-1.8025263746579487	2.54705176419682	0.18182627028889123	0.16411502493752375	-1.0403017045723066	1.44400993320677	0.7622046040164099	0.33156224878297913	-1.2654035136931472	-1.8115305801232655	0.23800406398044696	-0.4445623258749644	-1.6853589775661628	-1.1474763345387247	-0.1862271535727714	1.240729295105363	-0.5530494915114509	-0.6169858239591122	0.790882353981336	0.47192687955167556	-0.4635253093308873	-0.8002824787464408	0.22921961752904785	-0.8742727734562422	0.6362012103199959	-1.2309381084309683	-0.7436173185706139	0.16806070672141182	-1.210578544349927	-0.8189743459224701	-0.21977408395873174	-0.6879004606873624	0.20721896851642266	1.8533966099429462	-0.07317839728461373	-0.5678198929462169	-0.921870449764861	-0.8693917985591623	-0.3842087383899424	-0.23811011595858478	0.2646597921848297	0.09529338321752023	-1.2489429053320136	-0.45617315731942654	0.21930654181374443	0.8099852515281074	0.31703099939558244	0.6963253501388763	1.3154929209914472	-0.03591345757659936	0.43433102634218007	-0.5682624702652296	0.708322265599337	0.9644074269259969	0.3300458074857791	0.7015100810676813	-0.7018340217570463	-1.3944875482055874	0.3090662997629907	-0.6353202665017711	1.4431279168412503	-0.5893373063041104	-0.45056981800331003	1.1726368926465511	0.4591391223172347	0.3829379123118189	1.2672203390134704	0.06377553029192813	0.5670213599999746	-0.9507843778572149	-0.5778321623802185	0.6646047180725468	0.27942169708169073	-0.5029363280369176	0.866334855556488	-0.46899884090655375	0.7183284420106145	0.12296977659894359	0.9775631481574641	0.31876300275325775	-0.11439615860581398	0.43174894671473235	-0.08350317511293621	2.014594729989767	1.461620385862059	-0.24236537060803842	0.1759767410241895	0.403269752032227	0.4979419058395756	-0.3075390135248502	-0.1379520822730329	-0.2044143620878458	0.10060283707247837	1.334770530462265	-0.6953846181018485	-0.2749380220969518	-1.409489513271385	-1.186465575049321	-0.5821202463573879	1.1566815385594964	-0.352094579488039	-0.3448590485172139	0.35183275946312476	-1.4448516087399588	0.7089107827179961	-0.5850611304243406	-0.9359968445367283	0.8593399276336035	-0.4457795127398438	-1.6798604387376042	1.0209010098543432
