C:\Users\midan\Desktop\pytheia\today\2019-11-01	2	Sona	clarifies	comments	0	1	1	2	2	3	0.7692020121215642	Sona clarifies comments on Sachin Tendulkar over him praising Indian Idol .	NNP VBZ NNS IN NNP NNP IN PRP VBG NNP NNP .	B-NP B-VP B-NP B-PP B-NP I-NP B-PP B-NP B-VP B-NP I-NP O	sona	clarify	comments
C:\Users\midan\Desktop\pytheia\today\2019-11-01	3	You	want	masala	0	1	1	2	2	3	0.6699570788409599	You want masala , I wo n't give : Rohit to journo asking about Delhi smog .	PRP VBP NN , PRP MD RB VB : NNP TO VB VBG IN NNP NN .	B-NP B-VP B-NP O B-NP B-VP I-VP I-VP O B-NP B-VP I-VP I-VP B-PP B-NP I-NP O	you	want	masala
C:\Users\midan\Desktop\pytheia\today\2019-11-01	7	I	was playing against	21 people	0	1	1	4	4	6	0.7343055307301454	I was playing against 21 people : Akhtar claims he was surrounded by fixers .	PRP VBD VBG IN CD NNS : NNP VBZ PRP VBD VBN IN NNS .	B-NP B-VP I-VP B-PP B-NP I-NP O B-NP B-VP B-NP B-VP I-VP B-PP B-NP O	i	play against	# people
C:\Users\midan\Desktop\pytheia\today\2019-11-01	7	Akhtar	claims	he	7	8	8	9	9	10	0.010885409845226728	I was playing against 21 people : Akhtar claims he was surrounded by fixers .	PRP VBD VBG IN CD NNS : NNP VBZ PRP VBD VBN IN NNS .	B-NP B-VP I-VP B-PP B-NP I-NP O B-NP B-VP B-NP B-VP I-VP B-PP B-NP O	akhtar	claim	he
C:\Users\midan\Desktop\pytheia\today\2019-11-01	7	he	was surrounded by	fixers	9	10	10	13	13	14	0.4363654500288958	I was playing against 21 people : Akhtar claims he was surrounded by fixers .	PRP VBD VBG IN CD NNS : NNP VBZ PRP VBD VBN IN NNS .	B-NP B-VP I-VP B-PP B-NP I-NP O B-NP B-VP B-NP B-VP I-VP B-PP B-NP O	he	surround by	fixers
C:\Users\midan\Desktop\pytheia\today\2019-11-01	8	Indian women 's hockey team	qualifies for	2020 Olympics	0	5	5	7	7	9	0.9371185905457329	Indian women 's hockey team qualifies for 2020 Olympics .	JJ NNS POS NN NN VBZ IN CD NNS .	B-NP I-NP I-NP I-NP I-NP B-VP B-PP B-NP I-NP O	indian women 's hockey team	qualify for	# olympics
C:\Users\midan\Desktop\pytheia\today\2019-11-01	9	Pak army	says	it	0	2	2	3	3	4	0.020041132540368538	Pak army says it supports elected government amid opposition protests .	JJ NN VBZ PRP VBZ VBN NN IN NN NNS .	B-NP I-NP B-VP B-NP B-VP I-VP B-NP B-PP B-NP I-NP O	pak army	say	it
C:\Users\midan\Desktop\pytheia\today\2019-11-01	10	UK,	gets	15-yr jail	8	9	9	10	10	12	0.6431623209729965	28-yr-old Indian-origin man rapes woman at knifepoint in UK, gets 15-yr jail .	JJ JJ NN NNS NN IN NN IN NNP VBZ JJ NN .	B-NP I-NP I-NP I-NP I-NP B-PP B-NP B-PP B-NP B-VP B-NP I-NP O	uk,	get	15-yr jail
C:\Users\midan\Desktop\pytheia\today\2019-11-01	12	Auto industry	should report retail sales instead of	wholesale	0	2	2	8	8	9	0.7070002122141902	Auto industry should report retail sales instead of wholesale : Mahindra .	NN NN MD VB JJ NNS RB IN JJ : NNP .	B-NP I-NP B-VP I-VP B-NP I-NP B-PP I-PP B-NP O B-NP O	auto industry	report sale of	wholesale
C:\Users\midan\Desktop\pytheia\today\2019-11-01	14	70-yr-old	provides free food to	500 people	0	1	1	5	5	7	0.8854218995316696	70-yr-old provides free food to 500 people daily since last 36 yrs .	JJ VBZ JJ NN TO CD NNS RB IN JJ CD NNS .	B-NP B-VP B-NP I-NP B-PP B-NP I-NP B-ADVP B-PP B-NP I-NP I-NP O	70-yr-old	provide food to	# people
C:\Users\midan\Desktop\pytheia\today\2019-11-01	15	Simon Taufel	says	Day-Night Test	3	5	5	6	6	8	0.0864754755792303	After Ganguly , Simon Taufel says Day-Night Test is the future .	IN NNP , NNP NNP VBZ NNP NNP VBZ DT NN .	B-PP B-NP O B-NP I-NP B-VP B-NP I-NP B-VP B-NP I-NP O	simon taufel	say	day-night test
C:\Users\midan\Desktop\pytheia\today\2019-11-01	15	Day-Night Test	is	the future	6	8	8	9	9	11	0.4557423688419497	After Ganguly , Simon Taufel says Day-Night Test is the future .	IN NNP , NNP NNP VBZ NNP NNP VBZ DT NN .	B-PP B-NP O B-NP I-NP B-VP B-NP I-NP B-VP B-NP I-NP O	day-night test	be	the future
C:\Users\midan\Desktop\pytheia\today\2019-11-01	17	Cristiano	is being targeted by	football mafia	0	1	1	5	5	7	0.9294621596003202	Cristiano is being targeted by football mafia : Ronaldo 's mother .	NNP VBZ VBG VBN IN NN NN : NNP POS NN .	B-NP B-VP I-VP I-VP B-PP B-NP I-NP O B-NP I-NP I-NP O	cristiano	target by	football mafia
C:\Users\midan\Desktop\pytheia\today\2019-11-01	22	Egypt	swears allegiance to	new leader	3	4	4	7	7	9	0.771832954051389	ISIS affiliate in Egypt swears allegiance to new leader .	NNP NN IN NNP VBZ NN TO JJ NN .	B-NP I-NP B-PP B-NP B-VP B-NP B-PP B-NP I-NP O	egypt	swear allegiance to	new leader
C:\Users\midan\Desktop\pytheia\today\2019-11-01	23	30 Pakistani migrants	found in	a lorry	1	4	4	6	6	8	0.722512180633379	Over 30 Pakistani migrants found in a lorry in France .	IN CD JJ NNS VBD IN DT NN IN NNP .	B-PP B-NP I-NP I-NP B-VP B-PP B-NP I-NP B-PP B-NP O	# pakistani migrants	find in	a lorry
